id,source_name,source_url,status,detail_status,detail_fetched_at,parsed_at,created_at
0cf76a4d-c4bf-43ca-be12-f176692275f5,rumah123_bali,https://www.rumah123.com/properti/badung-seminyak/brand-new-villa-modern-in-cluster-one-gate-system-seminyak-bali-hos40011246/?priceCurrency=IDR,processed,ok,2026-04-21 08:23:14.522394+00,2026-04-21 00:07:12.299164+00,2026-04-20 23:45:25.710662+00
6427280e-7a5a-4cc6-8bb9-8987b4511e29,rumah123_bali,https://www.rumah123.com/properti/badung-seminyak/villa-di-merthanadi-seminyak-4-bedrooms-250m2-hos41179177/?priceCurrency=IDR,processed,blocked,2026-04-21 07:51:34.724448+00,2026-04-21 00:06:33.116635+00,2026-04-20 23:45:25.710662+00
b6ee27ed-a471-4b70-83e3-d657c36405a4,rumah123_bali,https://www.rumah123.com/properti/badung-seminyak/new-villa-seminyak-sunset-road-bali-3-lantai-furnished-hos40953389/?priceCurrency=IDR,processed,ok,2026-04-21 07:53:17.291724+00,2026-04-21 00:06:29.305032+00,2026-04-20 23:45:25.710662+00
9ba6cdc7-ed8e-4428-a702-75134576fbf6,rumah123_bali,https://www.rumah123.com/properti/badung-seminyak/villa-samping-jalan-umalas-kerobokan-shm-hos18455993/?priceCurrency=IDR,processed,ok,2026-04-21 07:53:37.055053+00,2026-04-21 00:06:25.674134+00,2026-04-20 23:45:25.710662+00
f76b5280-062f-436b-967f-3da8f1c930e4,rumah123_bali,https://www.rumah123.com/properti/badung-seminyak/villa-cantik-modern-minimalis-2-lantai-di-kunti-seminyak-bali-hos18249452/?priceCurrency=IDR,processed,blocked,2026-04-21 07:55:00.190722+00,2026-04-21 00:06:21.84631+00,2026-04-20 23:45:25.710662+00
0718f0b1-de52-4587-af91-0e1e9aeaa7c6,rumah123_bali,https://www.rumah123.com/properti/badung-seminyak/ready-to-escape-in-bali-for-leasehold-a-new-brand-villa-at-kerobokan-seminyak-suit-for-it-vls217055/?priceCurrency=IDR,processed,ok,2026-04-21 07:56:43.10724+00,2026-04-21 00:06:17.687923+00,2026-04-20 23:45:25.710662+00
64407f4b-8f65-4e68-9ba3-5ccfd4b1651b,rumah123_bali,https://www.rumah123.com/properti/badung-seminyak/for-sale-freehold-stunning-6br-villa-in-seminyak-with-serenity-and-peacefullness-vls160476/?priceCurrency=IDR,processed,ok,2026-04-21 07:57:02.902427+00,2026-04-21 00:06:14.177164+00,2026-04-20 23:45:25.710662+00
b170c12d-1df7-48b1-a9c8-017d0073f917,rumah123_bali,https://www.rumah123.com/properti/badung-seminyak/new-villa-freehold-exclusive-cluster-seminyak-bali-hos39880338/?priceCurrency=IDR,processed,ok,2026-04-21 07:57:22.600958+00,2026-04-21 00:06:10.705465+00,2026-04-20 23:45:25.710662+00
a3a0fbfb-a997-44f8-ae64-7cab39ae0cbc,rumah123_bali,https://www.rumah123.com/properti/badung-seminyak/for-sale-villa-in-prime-seminyak-vls232731/?priceCurrency=IDR,processed,ok,2026-04-21 08:01:25.640728+00,2026-04-21 00:05:52.222051+00,2026-04-20 23:45:25.710662+00
ec9a0aab-b50d-4473-a1c9-2138188616ce,rumah123_bali,https://www.rumah123.com/properti/badung-seminyak/villa-seminyak-full-furnished-parang-kencana-residences-vls185117/?priceCurrency=IDR,processed,ok,2026-04-21 08:16:22.940691+00,2026-04-21 00:07:22.894279+00,2026-04-20 23:45:25.710662+00
20964d5b-a87e-4e0c-a6d9-abf0e9f4f63b,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/rumah-semi-villa-dengan-sentuhan-modern-dekat-seminyak-hos39841291/?priceCurrency=IDR,processed,ok,2026-04-21 06:59:08.49066+00,2026-04-21 00:01:49.627177+00,2026-04-20 23:11:20.277862+00
ba278434-e15e-4c77-87df-2029ba42aff3,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/villa-4-bedr-shm-in-kerobokan-vls246877/?priceCurrency=IDR,processed,ok,2026-04-21 06:54:43.865905+00,2026-04-21 00:01:27.223412+00,2026-04-20 23:11:20.277862+00
0b193783-5292-4d09-8e6f-2d4bee9c14bd,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/brand-new-modern-villa-di-merthanadi-kerobokan-hos15971227/?priceCurrency=IDR,processed,ok,2026-04-21 07:42:06.422112+00,2026-04-21 00:02:34.769546+00,2026-04-20 23:11:20.277862+00
efc5792e-e989-48cc-85f1-0e76e156dc5e,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/rumah-semi-villa-3-kamar-tidur-dalam-cluster-one-gate-system-di-kerobokan-badung-bali-kodekuin26041701-hos41435534/?priceCurrency=IDR,processed,blocked,2026-04-21 07:40:03.558272+00,2026-04-21 00:01:23.35113+00,2026-04-20 23:11:20.277862+00
2b8c394b-4c2e-44e3-8fe3-b98328b5fd22,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/dijual-villa-spanish-style-kondisi-butuh-renovasi-di-kerobokan-kuta-utara-badung-bali-vls252507/?priceCurrency=IDR,processed,ok,2026-04-21 07:20:39.21948+00,2026-04-21 00:03:18.931737+00,2026-04-20 23:11:20.277862+00
877cfc60-2ca3-4ca4-bc7f-dc94fc836fcd,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/dijual-villa-premiun-full-furnish-siap-huni-vls252651/?priceCurrency=IDR,processed,blocked,2026-04-21 06:53:01.168826+00,2026-04-21 00:03:15.255501+00,2026-04-20 23:11:20.277862+00
159fc56f-80dd-4913-9acb-48b011e956a1,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/villa-2-unit-furnish-dgn-pool-strategis-dkt-pantai-berawa-canggu-vls252303/?priceCurrency=IDR,processed,not_found,2026-04-21 07:17:33.417129+00,2026-04-21 00:03:07.808629+00,2026-04-20 23:11:20.277862+00
c7298474-f4b9-4cc6-8e8e-85beca787a51,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/rumah-dan-lahan-toko-lokasi-sangat-startegis-di-kerobokan-hos16846879/?priceCurrency=IDR,processed,ok,2026-04-21 07:17:14.804173+00,2026-04-21 00:03:04.331744+00,2026-04-20 23:11:20.277862+00
7bb2444c-55da-40af-81d7-8de944fadf49,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/rumah-semi-villa-baru-dalam-cluster-modern-area-kerobokan-hos41182497/?priceCurrency=IDR,processed,blocked,2026-04-21 07:15:31.975148+00,2026-04-21 00:03:00.681057+00,2026-04-20 23:11:20.277862+00
8a628002-7c90-43bd-b768-8ce89b48c2c4,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/luxury-villa-tegal-cupek-bali-shm-fully-furnished-vls213502/?priceCurrency=IDR,processed,ok,2026-04-21 07:14:08.833842+00,2026-04-21 00:02:57.065919+00,2026-04-20 23:11:20.277862+00
1b3c68ad-9d18-41f9-8117-a1bc3714154e,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/4-unit-villa-cantik-di-kerobokan-shm-dekat-kuta-seminyak-canggu-vls156107/?priceCurrency=IDR,processed,ok,2026-04-21 07:13:49.201916+00,2026-04-21 00:02:53.3518+00,2026-04-20 23:11:20.277862+00
0681bc0b-b472-4a6f-9dc2-34e6c9c94997,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/furnished-2-bedroom-leasehold-villa-in-kerobokan-bellow-2-bill-vls232555/?priceCurrency=IDR,processed,ok,2026-04-21 07:13:29.747717+00,2026-04-21 00:02:49.657281+00,2026-04-20 23:11:20.277862+00
36095e05-e3ed-4c6b-b339-31ec724fb0c2,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/2-bedrooms-villa-di-taman-sari-kerobokan-bali-hos16169280/?priceCurrency=IDR,processed,blocked,2026-04-21 07:11:45.575554+00,2026-04-21 00:02:46.281162+00,2026-04-20 23:11:20.277862+00
3bae030f-c1a4-4338-bc4f-3cbebc92beb7,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/villa-mewah-2-unit-modern-tropical-premium-dekat-pantai-di-berawa-vls252302/?priceCurrency=IDR,processed,blocked,2026-04-21 07:43:49.088428+00,2026-04-21 00:03:44.721889+00,2026-04-20 23:11:20.277862+00
4e771f27-f997-43f4-ad6f-30089a8b5856,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/2-bedrooms-villa-200m-mertha-agung-kerobokan-hos41130902/?priceCurrency=IDR,processed,ok,2026-04-21 07:10:22.442378+00,2026-04-21 00:02:42.678897+00,2026-04-20 23:11:20.277862+00
4d6e4130-1d30-4c52-8c56-d28ba5faa2bc,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/rumah-mewah-di-muding-indah-kerobokan-5-bedrooms-250m2-hos41045584/?priceCurrency=IDR,processed,ok,2026-04-21 07:10:02.770257+00,2026-04-21 00:02:31.127163+00,2026-04-20 23:11:20.277862+00
e4490b24-75a4-4e84-b10c-ce442e40f1f4,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/freehold-4-bedroom-house-160m-cluster-muding-kerobokan-hos39289600/?priceCurrency=IDR,processed,ok,2026-04-21 07:09:43.078951+00,2026-04-21 00:02:27.609234+00,2026-04-20 23:11:20.277862+00
7bb93beb-d75e-4076-9388-eba51bebee1a,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/villa-di-batu-belig-kerobokan-2br-luas-400m2-hos40547660/?priceCurrency=IDR,processed,blocked,2026-04-21 07:08:00.039337+00,2026-04-21 00:02:23.895123+00,2026-04-20 23:11:20.277862+00
ea899f4c-9843-4d20-a3ac-96e3a214d4de,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/for-sale-dijual-new-villa-at-kerobokan-kuta-bali-near-umalas-vls246814/?priceCurrency=IDR,processed,ok,2026-04-21 07:46:26.508476+00,2026-04-21 00:04:56.883136+00,2026-04-20 23:11:20.277862+00
7fd4ccb7-a7bf-4a1d-afad-5e7edeb9d38b,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/dijual-kompleks-villa-mewah-dengan-view-sawah-sunset-di-batubelig-bali-vls252179/?priceCurrency=IDR,processed,not_found,2026-04-21 07:45:30.61908+00,2026-04-21 00:04:19.00784+00,2026-04-20 23:11:20.277862+00
fdfed061-90b9-435a-a6dd-3f65f119491b,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/dijual-villa-modern-di-kerobokan-klod-badung-vls252163/?priceCurrency=IDR,processed,not_found,2026-04-21 07:46:07.057231+00,2026-04-21 00:04:35.559175+00,2026-04-20 23:11:20.277862+00
d9db6772-c3ff-47d4-82df-ffe92e03cf73,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/brand-new-villa-taman-sari-kerobokan-3br-luas-150m2-hos40657194/?priceCurrency=IDR,processed,ok,2026-04-21 07:06:36.962515+00,2026-04-21 00:02:20.271307+00,2026-04-20 23:11:20.277862+00
77858da7-ef4e-443f-93e0-25a5a9747203,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/for-leasehold-24-years-valid-until-2048-lovely-3br-villa-in-kerobokan-with-serenity-vls160087/?priceCurrency=IDR,processed,ok,2026-04-21 07:06:17.37782+00,2026-04-21 00:02:16.746324+00,2026-04-20 23:11:20.277862+00
5ed62302-b569-4b01-829b-ec64148c37fb,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/fabulous-3-bedrooms-villa-located-strategically-between-canggu-and-seminyak-vls115021/?priceCurrency=IDR,processed,ok,2026-04-21 07:05:39.824846+00,2026-04-21 00:02:13.024365+00,2026-04-20 23:11:20.277862+00
8c474712-3ca3-406c-bd0f-9d9d0777b594,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/villa-spanish-style-one-gate-di-kerobokan-vls249601/?priceCurrency=IDR,processed,blocked,2026-04-21 07:03:57.189171+00,2026-04-21 00:02:09.4797+00,2026-04-20 23:11:20.277862+00
180d969e-ab6a-4634-bea6-266cb6f1f7b9,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/investasi-cerdas-di-kerobokan-villa-baru-leasehold-25-tahun-siap-sewahuni-vls179403/?priceCurrency=IDR,processed,ok,2026-04-21 07:02:34.054354+00,2026-04-21 00:02:05.761421+00,2026-04-20 23:11:20.277862+00
18a23e6f-d850-411e-857f-dc725a800a03,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/spacious-4-bedroom-villa-for-sale-in-kerobokan-residential-complex-vls31984/?priceCurrency=IDR,processed,ok,2026-04-21 07:02:14.291522+00,2026-04-21 00:01:58.48136+00,2026-04-20 23:11:20.277862+00
4c80b576-005f-4a88-9b93-c9e920e95764,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/villa-full-furnish-dekat-seminyak-gunung-salak-kerobokan-bali-hos41014993/?priceCurrency=IDR,processed,blocked,2026-04-21 07:00:31.632095+00,2026-04-21 00:01:53.291807+00,2026-04-20 23:11:20.277862+00
1af008db-6403-4a2c-a9f7-da6e7052598e,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/villa-mewah-eksklusif-dalam-cluster-elit-umalas-vls231751/?priceCurrency=IDR,processed,ok,2026-04-21 06:58:48.548865+00,2026-04-21 00:01:45.839426+00,2026-04-20 23:11:20.277862+00
b692e42f-c5f2-4874-9c70-1c7cc55a469f,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/villa-3br-modern-with-ricefields-view-di-kesambi-kerobokan-hos40418404/?priceCurrency=IDR,processed,ok,2026-04-21 06:58:29.007191+00,2026-04-21 00:01:42.191603+00,2026-04-20 23:11:20.277862+00
c5ca7229-4c47-40c8-8284-029b22bd8f49,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/villa-baru-2-lantai-lokasi-nyaman-dan-strategis-vls239392/?priceCurrency=IDR,processed,blocked,2026-04-21 06:56:46.172206+00,2026-04-21 00:01:38.536175+00,2026-04-20 23:11:20.277862+00
16797717-fc0a-47c0-a69f-99d01c194fc6,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/rumah-semi-villa-2-kamar-tidur-dalam-cluster-one-gate-sistem-di-kerobokan-kuta-utara-badung-bali-kodekuin26041701-hos41435498/?priceCurrency=IDR,processed,ok,2026-04-21 06:55:23.023166+00,2026-04-21 00:01:34.292949+00,2026-04-20 23:11:20.277862+00
522442cd-8b60-45c3-82eb-911436f8d9e2,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/3-bedroom-house-semi-villa-in-kerobokan-vls213629/?priceCurrency=IDR,processed,ok,2026-04-21 06:55:03.381094+00,2026-04-21 00:01:30.879414+00,2026-04-20 23:11:20.277862+00
7a609fa0-ffe7-4a2c-9bb0-ffaa430e7b4b,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/jual-villa-prime-di-seminyak-4-kt-fully-furnished-lt-250-m2-hos41312590/?priceCurrency=IDR,processed,ok,2026-04-21 07:38:40.428627+00,2026-04-21 00:05:04.545346+00,2026-04-20 23:11:20.277862+00
3cd85400-dd51-4b20-a743-28463cbc15d3,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/beautyfull-villa-for-sale-in-batubelig-badung-bali-vila-vls189368/?priceCurrency=IDR,processed,ok,2026-04-21 07:38:20.775216+00,2026-04-21 00:05:01.056938+00,2026-04-20 23:11:20.277862+00
ab08ea3f-1b8e-4d7b-86fd-7d36d1ebe47f,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/villa-strategis-kawasan-favorit-dekat-lollypop-preschool-hos40932408/?priceCurrency=IDR,processed,ok,2026-04-21 07:38:01.098416+00,2026-04-21 00:04:53.388788+00,2026-04-20 23:11:20.277862+00
2f78c9e2-57f1-461f-9a0a-adf851e86a4e,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/luxury-3br-villa-in-kerobokan-beachside-bliss-fully-furnished-vls237806/?priceCurrency=IDR,processed,ok,2026-04-21 07:37:41.618515+00,2026-04-21 00:04:49.816945+00,2026-04-20 23:11:20.277862+00
6f3c95f0-647a-4d61-9ac3-6f3adb2e25ac,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/leasehold-3bedroom-villa-with-terrace-view-in-gunung-salak-vls247052/?priceCurrency=IDR,processed,blocked,2026-04-21 07:35:58.244657+00,2026-04-21 00:04:46.473748+00,2026-04-20 23:11:20.277862+00
76f38479-dce1-42d5-a89d-64613ec2165f,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/exclusive-new-villa-kerobokan-modern-design-private-pool-vls204512/?priceCurrency=IDR,processed,ok,2026-04-21 07:34:35.105252+00,2026-04-21 00:04:43.047636+00,2026-04-20 23:11:20.277862+00
dfc40b2f-6be6-4547-adf9-b8209889c5b8,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/brand-new-villa-in-kerobokan-leasehold-vls143236/?priceCurrency=IDR,processed,ok,2026-04-21 07:34:15.803915+00,2026-04-21 00:04:39.487797+00,2026-04-20 23:11:20.277862+00
0224ccff-c4cf-47ca-a69f-27e731e85cab,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/dijual-villa-modern-di-semer-kerobokan-badung-vls252167/?priceCurrency=IDR,processed,not_found,2026-04-21 07:33:55.387894+00,2026-04-21 00:04:31.936262+00,2026-04-20 23:11:20.277862+00
a1694847-2abc-4813-9da2-2074a914cefd,rumah123_bali,https://www.rumah123.com/properti/badung-kerobokan/dijual-villa-mewah-di-kuwum-kerobokan-badung-vls252168/?priceCurrency=IDR,processed,not_found,2026-04-21 07:33:36.823002+00,2026-04-21 00:04:27.508973+00,2026-04-20 23:11:20.277862+00
